Date,Série,Exercice,Performance,Variante,Élastique,Tension,Forme,Temps Pondéré,Catégorie,Unité
15/05/2026,Serie 2,Planche / pike lean,20,Straddle,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
15/05/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
15/05/2026,Serie 2,Traction bleu,20,,,,,,Force,Répétitions
15/05/2026,Serie 3,Planche / pike lean,21,Straddle,Rien,N/A (Sans élastique),Normal,284.43,Force isométrique,Secondes
15/05/2026,Serie 4,Planche / pike lean,16,Straddle,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
15/05/2026,Serie 5,Planche / pike lean,16,Straddle,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
17/05/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
17/05/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
17/05/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
17/05/2026,Serie 2,Traction bleu,15,,,,,,Force,Répétitions
19/05/2026,Serie 1,Planche / pike lean,16,Half_Lay,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
19/05/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),55,,,,,,Gainage,Secondes
19/05/2026,Serie 2,Planche / pike lean,14,Half_Lay,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
20/05/2026,Serie 1,Planche / pike lean,17,Half_Lay,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
20/05/2026,Serie 1,Pompe,50,,,,,,Force,Répétitions
20/05/2026,Serie 2,Planche / pike lean,10,Half_Lay,Rien,N/A (Sans élastique),Normal,135.44,Force isométrique,Secondes
22/05/2026,Serie 1,Planche / pike lean,14,Half_Lay,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
22/05/2026,Serie 1,Pompe,55,,,,,,Force,Répétitions
22/05/2026,Serie 2,Pompe,50,,,,,,Force,Répétitions
23/05/2026,Serie 1,Planche / pike lean,15,Straddle,Rien,N/A (Sans élastique),Normal,203.17,Force isométrique,Secondes
24/05/2026,Serie 1,Planche / pike lean,17,Straddle,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
27/05/2026,Serie 1,Pompe,30,,,,,,Force,Répétitions
27/05/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),35,,,,,,Gainage,Secondes
27/05/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
27/05/2026,Serie 2,Pompe,30,,,,,,Force,Répétitions
27/05/2026,Serie 2,Traction bleu,25,,,,,,Force,Répétitions
27/05/2026,Serie 3,Pompe,30,,,,,,Force,Répétitions
27/05/2026,Serie 3,Traction bleu,20,,,,,,Force,Répétitions
29/05/2026,Serie 1,Planche / pike lean,18,Straddle,Bleu,Serré,Normal,200.66,Force isométrique,Secondes
29/05/2026,Serie 1,Pompe,30,,,,,,Force,Répétitions
29/05/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
29/05/2026,Serie 1,Traction bleu,13,,,,,,Force,Répétitions
29/05/2026,Serie 2,Planche / pike lean,15,Full,Bleu,Serré,Normal,189.75,Force isométrique,Secondes
29/05/2026,Serie 2,Pompe,30,,,,,,Force,Répétitions
29/05/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
29/05/2026,Serie 2,Traction bleu,30,,,,,,Force,Répétitions
29/05/2026,Serie 3,Planche / pike lean,20,Straddle,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
29/05/2026,Serie 3,Pompe,40,,,,,,Force,Répétitions
29/05/2026,Serie 3,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
29/05/2026,Serie 3,Traction bleu,15,,,,,,Force,Répétitions
30/05/2026,Serie 1,Planche / pike lean,16,Straddle,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
30/05/2026,Serie 1,Pompe,35,,,,,,Force,Répétitions
30/05/2026,Serie 2,Planche / pike lean,22,Straddle,Rien,N/A (Sans élastique),Normal,297.98,Force isométrique,Secondes
30/05/2026,Serie 2,Pompe,40,,,,,,Force,Répétitions
30/05/2026,Serie 3,Planche / pike lean,25,Straddle,Rien,N/A (Sans élastique),Normal,338.61,Force isométrique,Secondes
30/05/2026,Serie 3,Pompe,40,,,,,,Force,Répétitions
30/05/2026,Serie 4,Planche / pike lean,22,Straddle,Rien,N/A (Sans élastique),Normal,297.98,Force isométrique,Secondes
30/05/2026,Serie 5,Planche / pike lean,20,Straddle,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
31/05/2026,Serie 1,Planche / pike lean,22,Straddle,Rien,N/A (Sans élastique),Normal,297.98,Force isométrique,Secondes
31/05/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
31/05/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
31/05/2026,Serie 2,Planche / pike lean,17,Straddle,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
31/05/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
31/05/2026,Serie 2,Traction bleu,10,,,,,,Force,Répétitions
31/05/2026,Serie 3,Planche / pike lean,17,Straddle,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
02/06/2026,Serie 1,Planche / pike lean,17,Straddle,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
02/06/2026,Serie 1,Pompe,40,,,,,,Force,Répétitions
02/06/2026,Serie 1,Traction bleu,10,,,,,,Force,Répétitions
02/06/2026,Serie 2,Planche / pike lean,17,Straddle,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
02/06/2026,Serie 2,Pompe,40,,,,,,Force,Répétitions
02/06/2026,Serie 2,Traction bleu,10,,,,,,Force,Répétitions
02/06/2026,Serie 3,Planche / pike lean,17,Straddle,Rien,N/A (Sans élastique),Normal,230.26,Force isométrique,Secondes
02/06/2026,Serie 3,Traction bleu,25,,,,,,Force,Répétitions
02/06/2026,Serie 4,Traction bleu,10,,,,,,Force,Répétitions
03/06/2026,Serie 1,Planche / pike lean,23,Straddle,Rien,N/A (Sans élastique),Normal,311.52,Force isométrique,Secondes
03/06/2026,Serie 2,Planche / pike lean,24,Straddle,Rien,N/A (Sans élastique),Normal,325.07,Force isométrique,Secondes
03/06/2026,Serie 3,Planche / pike lean,20,Straddle,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
03/06/2026,Serie 4,Planche / pike lean,12,Straddle,Rien,N/A (Sans élastique),Normal,162.53,Force isométrique,Secondes
04/06/2026,Serie 1,Pompe,40,,,,,,Force,Répétitions
04/06/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
04/06/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
04/06/2026,Serie 2,Pompe,40,,,,,,Force,Répétitions
04/06/2026,Serie 2,Traction bleu,15,,,,,,Force,Répétitions
04/06/2026,Serie 3,Traction bleu,15,,,,,,Force,Répétitions
05/06/2026,Serie 1,Planche / pike lean,20,Straddle,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
05/06/2026,Serie 1,Pompe,40,,,,,,Force,Répétitions
05/06/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
05/06/2026,Serie 2,Planche / pike lean,20,Straddle,Rien,N/A (Sans élastique),Normal,270.89,Force isométrique,Secondes
05/06/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
05/06/2026,Serie 3,Planche / pike lean,18,Straddle,Rien,N/A (Sans élastique),High,162.81,Force isométrique,Secondes
05/06/2026,Serie 4,Planche / pike lean,21,Straddle,Rien,N/A (Sans élastique),Normal,284.43,Force isométrique,Secondes
05/06/2026,Serie 5,Planche / pike lean,13,Straddle,Rien,N/A (Sans élastique),Normal,176.08,Force isométrique,Secondes
09/06/2026,Serie 1,Pompe,40,,,,,,Force,Répétitions
09/06/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
09/06/2026,Serie 1,Traction bleu,25,,,,,,Force,Répétitions
09/06/2026,Serie 2,Pompe,45,,,,,,Force,Répétitions
09/06/2026,Serie 2,Traction bleu,20,,,,,,Force,Répétitions
09/06/2026,Serie 3,Pompe,50,,,,,,Force,Répétitions
12/06/2026,Serie 1,Planche / pike lean,23,Straddle,Rien,N/A (Sans élastique),Normal,311.52,Force isométrique,Secondes
12/06/2026,Serie 1,Pompe,45,,,,,,Force,Répétitions
12/06/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
12/06/2026,Serie 2,Planche / pike lean,24,Straddle,Rien,N/A (Sans élastique),Normal,325.07,Force isométrique,Secondes
12/06/2026,Serie 2,Pompe,40,,,,,,Force,Répétitions
12/06/2026,Serie 3,Planche / pike lean,21,Straddle,Rien,N/A (Sans élastique),Normal,284.43,Force isométrique,Secondes
12/06/2026,Serie 3,Pompe,40,,,,,,Force,Répétitions
12/06/2026,Serie 4,Planche / pike lean,16,Straddle,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
14/06/2026,Serie 1,Planche / pike lean,22,Diamond,Rien,N/A (Sans élastique),Bas,220.40,Force isométrique,Secondes
14/06/2026,Serie 1,Pompe,40,,,,,,Force,Répétitions
14/06/2026,Serie 1,Abdos ( dragon press bicyclette ou hold),40,,,,,,Gainage,Secondes
14/06/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
14/06/2026,Serie 2,Planche / pike lean,26,Diamond,Rien,N/A (Sans élastique),Bas,260.47,Force isométrique,Secondes
14/06/2026,Serie 2,Pompe,40,,,,,,Force,Répétitions
14/06/2026,Serie 2,Abdos ( dragon press bicyclette ou hold),50,,,,,,Gainage,Secondes
14/06/2026,Serie 2,Traction bleu,20,,,,,,Force,Répétitions
14/06/2026,Serie 3,Planche / pike lean,14,Half_Lay,Rien,N/A (Sans élastique),Normal,189.62,Force isométrique,Secondes
14/06/2026,Serie 4,Planche / pike lean,21,Diamond,Rien,N/A (Sans élastique),Normal,140.49,Force isométrique,Secondes
15/06/2026,Serie 1,Planche / pike lean,16,Straddle,Rien,N/A (Sans élastique),Bas,324.52,Force isométrique,Secondes
15/06/2026,Serie 1,Pompe,40,,,,,,Force,Répétitions
15/06/2026,Serie 1,Traction bleu,20,,,,,,Force,Répétitions
15/06/2026,Serie 2,Planche / pike lean,16,Straddle,Rien,N/A (Sans élastique),Normal,216.71,Force isométrique,Secondes
15/06/2026,Serie 2,Traction bleu,20,,,,,,Force,Répétitions
15/06/2026,Serie 3,Planche / pike lean,19,Straddle,Rien,N/A (Sans élastique),Normal,257.35,Force isométrique,Secondes
15/06/2026,Serie 1,Planche / pike lean,10,Tuck,Rouge/Violet,Ecarté,High,7.15,Force isométrique,Secondes
